Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
contrast-parka-purple,,,,,,,50,,Purple,,,'40585,0,shopify,2,deny,manual,838,,TRUE,TRUE,'40585,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_13_40585_18097.jpeg?v=1442349398,,,,,,,,,,,,,,,,,,,lb
contrast-parka-purple,,,,,,,52,,Purple,,,'40586,0,shopify,2,deny,manual,838,,TRUE,TRUE,'40586,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_13_40585_18102.jpeg?v=1442349398,,,,,,,,,,,,,,,,,,,lb
contrast-parka-purple,,,,,,,54,,Purple,,,'40587,0,shopify,2,deny,manual,838,,TRUE,TRUE,'40587,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_13_40585_18105.jpeg?v=1442349398,,,,,,,,,,,,,,,,,,,lb
contrast-parka-purple,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_13_40585_18108.jpeg?v=1442349398,,,,,,,,,,,,,,,,,,,
contrast-parka-purple,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_13_40585_18110.jpeg?v=1442349398,,,,,,,,,,,,,,,,,,,
three-button-blazer-charcoal,Three Button Blazer,Mauro Grifoni,men's coats & jackets,"4/01, blazers, bounty, charcoal, coats, jackets, man, Mauro Grifoni, SALE, Shot 4/3, ss15",TRUE,Size,48,Color,Charcoal,,,'40588,0,shopify,1,deny,manual,383.6,,TRUE,TRUE,'40588,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look28_40589_18379.jpeg?v=1437065286,,FALSE,,,apparel & accessories > clothing > outerwear > coats & jackets > blazers,male,adult,,,,,TRUE,,,,,,,lb
three-button-blazer-charcoal,,,,,,,50,,Charcoal,,,'40589,0,shopify,1,deny,manual,383.6,,TRUE,TRUE,'40589,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look28_40589_18383.jpeg?v=1437065286,,,,,,,,,,,,,,,,,,,lb
three-button-blazer-charcoal,,,,,,,52,,Charcoal,,,'40590,0,shopify,1,deny,manual,383.6,,TRUE,TRUE,'40590,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look28_40589_18385.jpeg?v=1437065286,,,,,,,,,,,,,,,,,,,lb
three-button-blazer-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look28_40589_18388.jpeg?v=1437065286,,,,,,,,,,,,,,,,,,,
three-button-blazer-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look28_40589_18394.jpeg?v=1437065286,,,,,,,,,,,,,,,,,,,
slim-chino-charcoal,Slim Chino,Mauro Grifoni,Men's Pants,"4/01, charcoal, Chinos, copy, man, Mauro Grifoni, pants, slim, ss14, trousers",TRUE,Size,48,Color,Charcoal,,,'40591,0,shopify,0,deny,manual,248,,TRUE,TRUE,'40591,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_26_30284_18342_421935f5-833a-4c3f-bf40-26cf669f018c.jpeg?v=1437065277,,FALSE,,,,,adult,,Men's Pants,Men's Pants,new,TRUE,,,,,,,lb
slim-chino-charcoal,,,,,,,50,,Charcoal,,,'40592,0,shopify,2,deny,manual,248,,TRUE,TRUE,'40592,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_26_30284_18355.jpeg?v=1437065277,,,,,,,,,,,,,,,,,,,lb
slim-chino-charcoal,,,,,,,52,,Charcoal,,,'40593,0,shopify,0,deny,manual,248,,TRUE,TRUE,'40593,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_26_30284_18340.jpeg?v=1437065277,,,,,,,,,,,,,,,,,,,lb
slim-chino-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look30_30186_18410_b6e3f746-acd2-4f04-bf9e-e4ae08cc388f.jpeg?v=1437065277,,,,,,,,,,,,,,,,,,,
slim-chino-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look30_30186_18431_9f24daa8-2a34-4a2d-96d4-e0e7cecaf25b.jpeg?v=1437065277,,,,,,,,,,,,,,,,,,,
girocollo-sweater-purple,Girocollo Sweater,Mauro Grifoni,men's knits,"4/01, bounty, knitwear, man, Mauro Grifoni, purple, SALE, Shot 4/3, ss15, Sweaters",TRUE,Size,48,Color,Purple,,,'40594,0,shopify,1,deny,manual,348.6,,TRUE,TRUE,'40594,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_05_40595_17969.jpeg?v=1437065269,,FALSE,,,apparel & accessories > clothing > shirts & tops > sweaters & cardigans,male,adult,,,,,TRUE,,,,,,,lb
girocollo-sweater-purple,,,,,,,50,,Purple,,,'40595,0,shopify,1,deny,manual,348.6,,TRUE,TRUE,'40595,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_05_40595_17971.jpeg?v=1437065269,,,,,,,,,,,,,,,,,,,lb
girocollo-sweater-purple,,,,,,,52,,Purple,,,'40596,0,shopify,0,deny,manual,348.6,,TRUE,TRUE,'40596,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_05_40595_17972.jpeg?v=1437065269,,,,,,,,,,,,,,,,,,,lb
girocollo-sweater-purple,,,,,,,54,,Purple,,,'40597,0,shopify,0,deny,manual,348.6,,TRUE,TRUE,'40597,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_04_30281_17955_cee39067-30ed-4e21-9a60-dba825bccd1c.jpeg?v=1437065269,,,,,,,,,,,,,,,,,,,lb
girocollo-sweater-purple,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-03_Jake_Look_04_30281_17962_72836107-ef7b-4c4f-abbd-b814e984dcf0.jpeg?v=1437065269,,,,,,,,,,,,,,,,,,,
zepella-sandal-black,Zepella Sandal,Marsell,women's shoes,"3/30, black, marsell, SALE, salefave3, sandal, sandals, shoemoon, shoes, spring2, spring4, spring5, spring8, ss15, strap, woman",TRUE,Size,36,Color,Black,,,'40598,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40598,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_15_40599_17840.jpeg?v=1437065261,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
zepella-sandal-black,,,,,,,36.5,,Black,,,'40599,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40599,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_15_40599_17843.jpeg?v=1437065261,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-black,,,,,,,37,,Black,,,'40600,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40600,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_15_40599_17841.jpeg?v=1437065261,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-black,,,,,,,38,,Black,,,'40601,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40601,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_15_40599_17842.jpeg?v=1437065261,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-black,,,,,,,39,,Black,,,'40602,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40602,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_15_40599_17844.jpeg?v=1437065261,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-black,,,,,,,40,,Black,,,'40603,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40603,,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-black,,,,,,,41,,Black,,,'40604,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40604,,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-blue,Zepella Sandal,Marsell,women's shoes,"3/30, blue, cooloff, marsell, SALE, sandal, sandals, shoemoon, shoes, spring2, spring5, spring8, ss15, strap, woman",TRUE,Size,36,Color,Blue,,,'40605,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40605,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_17_40606_17850.jpeg?v=1437065254,,FALSE,,,apparel & accessories > shoes > sandals,female,adult,,,,,TRUE,,,,,,,lb
zepella-sandal-blue,,,,,,,37,,Blue,,,'40606,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40606,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_17_40606_17852.jpeg?v=1437065254,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-blue,,,,,,,38,,Blue,,,'40607,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40607,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_17_40606_17851.jpeg?v=1437065254,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-blue,,,,,,,39,,Blue,,,'40608,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40608,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_17_40606_17853.jpeg?v=1437065254,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-blue,,,,,,,40,,Blue,,,'40609,0,shopify,1,deny,manual,418.6,,TRUE,TRUE,'40609,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_17_40606_17855.jpeg?v=1437065254,,,,,,,,,,,,,,,,,,,lb
zepella-sandal-blue,,,,,,,41,,Blue,,,'40610,0,shopify,0,deny,manual,418.6,,TRUE,TRUE,'40610,,,,,,,,,,,,,,,,,,,,lb
mantello-heel-lead,Mantello Heel,Marsell,women's shoes,"3/30, grey, lead, marsell, SALE, salefave3, sandal, sandals, shoemoon, shoes, spring10, spring2, spring3, spring4, spring5, spring6, spring7, spring8, spring9, ss15, strap, woman",TRUE,Size,36,Color,Lead,,,'40611,0,shopify,0,deny,manual,530.6,,TRUE,TRUE,'40611,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_21_40612_17874.jpeg?v=1437065246,,FALSE,,,apparel & accessories > shoes > dress shoes,female,adult,,,,,TRUE,,,,,,,lb
mantello-heel-lead,,,,,,,37,,Lead,,,'40612,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'40612,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_21_40612_17878.jpeg?v=1437065246,,,,,,,,,,,,,,,,,,,lb
mantello-heel-lead,,,,,,,38,,Lead,,,'40613,0,shopify,1,deny,manual,530.6,,TRUE,TRUE,'40613,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_21_40612_17877.jpeg?v=1437065246,,,,,,,,,,,,,,,,,,,lb
mantello-heel-lead,,,,,,,39,,Lead,,,'40614,0,shopify,2,deny,manual,530.6,,TRUE,TRUE,'40614,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_21_40612_17879.jpeg?v=1437065246,,,,,,,,,,,,,,,,,,,lb
mantello-heel-lead,,,,,,,40,,Lead,,,'40615,0,shopify,0,deny,manual,530.6,,TRUE,TRUE,'40615,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_21_40612_17880.jpeg?v=1437065246,,,,,,,,,,,,,,,,,,,lb
coltellino-loafer-lead,Coltellino Loafer,Marsell,women's shoes,"3/30, arrivals, AW15, charcoal, grey, lead, marsell, shoemoon, shoes, signature, spring2, spring4, spring5, spring8, spring9, woman",TRUE,Size,35.5,Color,Lead,,,'40616,0,shopify,1,deny,manual,698,,TRUE,TRUE,'40616,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,,FALSE,,,,,adult,,,,,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,36,,Lead,,,'40617,0,shopify,0,deny,manual,698,,TRUE,TRUE,'40617,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17847.jpeg?v=1437065238,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,37,,Lead,,,'40618,0,shopify,0,deny,manual,698,,TRUE,TRUE,'40618,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17846.jpeg?v=1437065238,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,38,,Lead,,,'40619,0,shopify,0,deny,manual,698,,TRUE,TRUE,'40619,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17849.jpeg?v=1437065238,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,39,,Lead,,,'40620,0,shopify,1,deny,manual,698,,TRUE,TRUE,'40620,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,40,,Lead,,,'40621,0,shopify,0,deny,manual,698,,TRUE,TRUE,'40621,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
coltellino-loafer-lead,,,,,,,41,,Lead,,,'40622,0,shopify,0,deny,manual,698,,TRUE,TRUE,'40622,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_16_40617_17845.jpeg?v=1437065238,lb
sancrispa-sneaker-black,Sancrispa Sneaker,Marsell,women's shoes,"3/30, arrivals, AW15, black, chukka, high top, hightop, marsell, shoemoon, shoes, signature, spring2, spring4, spring5, spring8, spring9, woman",TRUE,Size,36,Color,Black,,,'40623,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40623,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_19_40624_17862.jpeg?v=1437065231,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
sancrispa-sneaker-black,,,,,,,37,,Black,,,'40624,0,shopify,2,deny,manual,628,,TRUE,TRUE,'40624,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_19_40624_17863.jpeg?v=1437065231,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-black,,,,,,,38,,Black,,,'40625,0,shopify,1,deny,manual,628,,TRUE,TRUE,'40625,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_19_40624_17864.jpeg?v=1437065231,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-black,,,,,,,39,,Black,,,'40626,0,shopify,2,deny,manual,628,,TRUE,TRUE,'40626,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_19_40624_17865.jpeg?v=1437065231,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-black,,,,,,,40,,Black,,,'40627,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40627,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_19_40624_17867.jpeg?v=1437065231,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-black,,,,,,,41,,Black,,,'40628,0,shopify,1,deny,manual,628,,TRUE,TRUE,'40628,,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-black,,,,,,,35,,Black,,,'40667,0,shopify,1,deny,manual,628,,TRUE,TRUE,'40667,,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-white,Sancrispa Sneaker,Marsell,women's shoes,"3/30, arrivals, AW15, chukka, cooloff, cream, high top, hightop, ivory, marsell, putty, shoemoon, shoes, signature, spring2, spring3, spring4, spring5, spring7, spring8, woman",TRUE,Size,35,Color,White,,,'40629,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40629,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_20_40629_17869.jpeg?v=1437065223,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
sancrispa-sneaker-white,,,,,,,36,,White,,,'40630,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40630,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_20_40629_17870.jpeg?v=1437065223,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-white,,,,,,,37,,White,,,'40631,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40631,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_20_40629_17871.jpeg?v=1437065223,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-white,,,,,,,38,,White,,,'40632,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40632,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_20_40629_17872.jpeg?v=1437065223,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-white,,,,,,,39,,White,,,'40633,0,shopify,0,deny,manual,628,,TRUE,TRUE,'40633,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_20_40629_17873.jpeg?v=1437065223,,,,,,,,,,,,,,,,,,,lb
sancrispa-sneaker-white,,,,,,,40,,White,,,'40634,0,shopify,1,deny,manual,628,,TRUE,TRUE,'40634,,,,,,,,,,,,,,,,,,,,lb
sancrispa-splatter-sneaker-black-white,Sancrispa Splatter Sneaker,Marsell,women's shoes,"3/30, black, marsell, paint, painted, SALE, salefave3, salefavorite, shoemoon, shoes, splatter, spring2, spring4, spring5, ss15, white, woman",TRUE,Size,36,Color,Black/White,,,'40635,0,shopify,1,deny,manual,488.6,,TRUE,TRUE,'40635,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_18_40636_17868.jpeg?v=1437065215,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
sancrispa-splatter-sneaker-black-white,,,,,,,37,,Black/White,,,'40636,0,shopify,0,deny,manual,488.6,,TRUE,TRUE,'40636,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_18_40636_17857.jpeg?v=1437065215,,,,,,,,,,,,,,,,,,,lb
sancrispa-splatter-sneaker-black-white,,,,,,,38,,Black/White,,,'40637,0,shopify,0,deny,manual,488.6,,TRUE,TRUE,'40637,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_18_40636_17856.jpeg?v=1437065215,,,,,,,,,,,,,,,,,,,lb
sancrispa-splatter-sneaker-black-white,,,,,,,39,,Black/White,,,'40638,0,shopify,1,deny,manual,488.6,,TRUE,TRUE,'40638,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_18_40636_17858.jpeg?v=1437065215,,,,,,,,,,,,,,,,,,,lb
sancrispa-splatter-sneaker-black-white,,,,,,,40,,Black/White,,,'40639,0,shopify,0,deny,manual,488.6,,TRUE,TRUE,'40639,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_18_40636_17861.jpeg?v=1437065215,,,,,,,,,,,,,,,,,,,lb
sancrispa-splatter-sneaker-black-white,,,,,,,41,,Black/White,,,'40640,0,shopify,0,deny,manual,488.6,,TRUE,TRUE,'40640,,,,,,,,,,,,,,,,,,,,lb
tends-bag-lead,Tenda Bag,Marsell,women's bags,"3/30, accessories, arrivals, AW15, bags, charcoal, Gray, grey, lead, Leather, marsell, nautical, nightout, Shot 4/1, signature, woman",TRUE,Size,One Size,Color,Lead,,,'40641,0,shopify,1,deny,manual,1148,,TRUE,TRUE,'40641,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17891.jpeg?v=1437065206,,FALSE,,,,,adult,,,,,TRUE,,,,,,,lb
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17883.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17885.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17889.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17888.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17893.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
tends-bag-lead,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-02_Accessories_23_40641_17887.jpeg?v=1437065206,,,,,,,,,,,,,,,,,,,
v-strap-pocket-dress-black,V-Strap Pocket Dress,Hache,women's dresses,"4/2, black, bounty, dresses, Hache, SALE, Shot 4/8, SS15, strap, women, womens",TRUE,Size,38,Color,Black,,,'40653,0,shopify,0,deny,manual,341.6,,TRUE,TRUE,'40653,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19519.jpeg?v=1437065171,,FALSE,,,apparel & accessories > clothing > dresses,female,adult,,,,,TRUE,,,,,,,lb
v-strap-pocket-dress-black,,,,,,,40,,Black,,,'40654,0,shopify,0,deny,manual,341.6,,TRUE,TRUE,'40654,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19501.jpeg?v=1437065171,,,,,,,,,,,,,,,,,,,lb
v-strap-pocket-dress-black,,,,,,,42,,Black,,,'40655,0,shopify,1,deny,manual,341.6,,TRUE,TRUE,'40655,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19510.jpeg?v=1437065171,,,,,,,,,,,,,,,,,,,lb
v-strap-pocket-dress-black,,,,,,,44,,Black,,,'40656,0,shopify,1,deny,manual,341.6,,TRUE,TRUE,'40656,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19521.jpeg?v=1437065171,,,,,,,,,,,,,,,,,,,lb
v-strap-pocket-dress-black,,,,,,,46,,Black,,,'40657,0,shopify,1,deny,manual,341.6,,TRUE,TRUE,'40657,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19522.jpeg?v=1437065171,,,,,,,,,,,,,,,,,,,lb
v-strap-pocket-dress-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look28_40653_19523.jpeg?v=1437065171,,,,,,,,,,,,,,,,,,,
babydoll-bow-dress-navy,Babydoll Bow Dress,Hache,Womens dresses,"4/2, bounty, cooloff, dresses, SALE, salefav2, Shot 4/8, spring7, spring9, SS15, woman, womens",TRUE,Size,38,Color,Navy,,,'40658,0,shopify,0,deny,manual,313.6,,TRUE,TRUE,'40658,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19594.jpeg?v=1437065163,,FALSE,,,apparel & accessories > clothing > dresses,female,adult,,Womens dresses,Womens dresses,new,TRUE,,,,,,,lb
babydoll-bow-dress-navy,,,,,,,40,,Navy,,,'40659,0,shopify,0,deny,manual,313.6,,TRUE,TRUE,'40659,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19592.jpeg?v=1437065163,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-navy,,,,,,,42,,Navy,,,'40660,0,shopify,0,deny,manual,313.6,,TRUE,TRUE,'40660,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19578.jpeg?v=1437065163,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-navy,,,,,,,44,,Navy,,,'40661,0,shopify,1,deny,manual,313.6,,TRUE,TRUE,'40661,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19584.jpeg?v=1437065163,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-navy,,,,,,,46,,Navy,,,'40662,0,shopify,0,deny,manual,313.6,,TRUE,TRUE,'40662,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19589.jpeg?v=1437065163,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look30_40658_19581.jpeg?v=1437065163,,,,,,,,,,,,,,,,,,,
babydoll-bow-dress-white,Babydoll Bow Dress,Hache,Womens dresses,"4/2, bounty, cooloff, Hache, putty, SALE, Shot 4/1, Shot 4/8, spring10, spring3, spring4, spring5, spring7, SS15, white, woman, womens",TRUE,Size,38,Color,White,,,'40663,0,shopify,0,deny,manual,313.6,,TRUE,TRUE,'40663,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look25_40663_19413.jpeg?v=1437065155,,FALSE,,,apparel & accessories > clothing > dresses,,adult,,,,,TRUE,,,,,,,lb
babydoll-bow-dress-white,,,,,,,40,,White,,,'40664,0,shopify,2,deny,manual,313.6,,TRUE,TRUE,'40664,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look25_40663_19403.jpeg?v=1437065155,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-white,,,,,,,42,,White,,,'40665,0,shopify,1,deny,manual,313.6,,TRUE,TRUE,'40665,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look25_40663_19399.jpeg?v=1437065155,,,,,,,,,,,,,,,,,,,lb
babydoll-bow-dress-white,,,,,,,44,,White,,,'40666,0,shopify,1,deny,manual,313.6,,TRUE,TRUE,'40666,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-08_Ashley_Look25_40663_19410.jpeg?v=1437065155,,,,,,,,,,,,,,,,,,,lb
